,KeggID,DBLINKS
65792,cpd:C12886,PubChem: 583275
65793,cpd:C12886,ChEBI: 31473
65794,cpd:C12886,NIKKAJI: J300.839H
65795,cpd:C12886,CAS: 2192-21-4
65796,cpd:C12888,PubChem: 583277
65797,cpd:C12888,ChEBI: 31677
65798,cpd:C12888,ChEMBL: CHEMBL1873165 CHEMBL343545 CHEMBL977
65799,cpd:C12888,LIPIDMAPS: LMST02030126
65800,cpd:C12888,3DMET: B04559
65801,cpd:C12888,NIKKAJI: J7.358J
65802,cpd:C12888,CAS: 2203-97-6
65803,cpd:C12889,PubChem: 583278
65804,cpd:C12889,ChEBI: 32350
65805,cpd:C12889,ChEMBL: CHEMBL1888403
65806,cpd:C12889,LIPIDMAPS: LMFA00000007
65807,cpd:C12889,NIKKAJI: J605.898A
65808,cpd:C12889,CAS: 2259-85-0
65809,cpd:C12891,PubChem: 583280
65810,cpd:C12891,ChEBI: 31168
65811,cpd:C12891,ChEMBL: CHEMBL4303354
65812,cpd:C12891,LIPIDMAPS: LMPK05000002
65813,cpd:C12891,3DMET: B04560
65814,cpd:C12891,NIKKAJI: J209.329D
65815,cpd:C12891,CAS: 24916-51-6
65816,cpd:C12893,PubChem: 583282
65817,cpd:C12893,ChEBI: 31793
65818,cpd:C12893,ChEMBL: CHEMBL1200736
65819,cpd:C12893,NIKKAJI: J1.353F
65820,cpd:C12893,CAS: 546-93-0
65821,cpd:C12896,PubChem: 583285
65822,cpd:C12896,ChEBI: 31361
65823,cpd:C12896,NIKKAJI: J2.207.061D
65824,cpd:C12896,CAS: 100482-23-3
65825,cpd:C12905,PubChem: 583294
65826,cpd:C12905,ChEBI: 32289
65827,cpd:C12905,ChEMBL: CHEMBL486174
65828,cpd:C12905,KNApSAcK: C00018679
65829,cpd:C12905,NIKKAJI: J10.972J
65830,cpd:C12905,CAS: 19504-77-9
65831,cpd:C12915,PubChem: 583304
65832,cpd:C12915,ChEBI: 31899 64219
65833,cpd:C12915,ChEMBL: CHEMBL2261102
65834,cpd:C12915,PDB-CCD: AQD
65835,cpd:C12915,NIKKAJI: J259.346G
65836,cpd:C12915,CAS: 75272-39-8
65837,cpd:C12919,PubChem: 583308
65838,cpd:C12919,ChEBI: 32176
65839,cpd:C12919,ChEMBL: CHEMBL2105611
65840,cpd:C12919,LIPIDMAPS: LMST03020257
65841,cpd:C12919,NIKKAJI: J240.190H
65842,cpd:C12919,CAS: 57333-96-7
65843,cpd:C12933,PubChem: 583322
65844,cpd:C12933,ChEBI: 32105
65845,cpd:C12933,NIKKAJI: J231.366I
65846,cpd:C12933,CAS: 26657-13-6
65847,cpd:C12935,PubChem: 583324
65848,cpd:C12935,ChEBI: 31336
65849,cpd:C12935,ChEMBL: CHEMBL3707206
65850,cpd:C12935,CAS: 27214-00-2
65851,cpd:C12937,PubChem: 583326
65852,cpd:C12937,ChEBI: 31417
65853,cpd:C12937,NIKKAJI: J262.638A
65854,cpd:C12937,CAS: 28058-62-0
65855,cpd:C12942,PubChem: 583331
65856,cpd:C12942,ChEBI: 31962
65857,cpd:C12942,NIKKAJI: J209.233F
65858,cpd:C12942,CAS: 30525-89-4
65859,cpd:C12946,PubChem: 583335
65860,cpd:C12946,ChEBI: 31326
65861,cpd:C12946,ChEMBL: CHEMBL3560122
65862,cpd:C12946,NIKKAJI: J22.674B
65863,cpd:C12946,CAS: 32838-28-1
65864,cpd:C12948,PubChem: 583337
65865,cpd:C12948,ChEBI: 31802
65866,cpd:C12948,NIKKAJI: J371.969C
65867,cpd:C12948,CAS: 32891-29-5
65868,cpd:C12954,PubChem: 583343
65869,cpd:C12954,ChEBI: 31493
65870,cpd:C12954,ChEMBL: CHEMBL1603820
65871,cpd:C12954,NIKKAJI: J245.452A
65872,cpd:C12954,CAS: 20153-98-4
65873,cpd:C12958,PubChem: 583347
65874,cpd:C12958,ChEBI: 31993
65875,cpd:C12958,ChEMBL: CHEMBL3184273
65876,cpd:C12958,NIKKAJI: J28.823C
65877,cpd:C12958,CAS: 3738-06-5
65878,cpd:C12959,PubChem: 583348
65879,cpd:C12959,ChEBI: 31497
65880,cpd:C12959,NIKKAJI: J383.170A
65881,cpd:C12959,CAS: 3759-07-7
65882,cpd:C12961,PubChem: 583350
65883,cpd:C12961,ChEMBL: CHEMBL3186892
65884,cpd:C12961,CAS: 3936-02-5
65885,cpd:C12962,PubChem: 583351
65886,cpd:C12962,ChEBI: 31450
65887,cpd:C12962,ChEMBL: CHEMBL3182113
65888,cpd:C12962,NIKKAJI: J15.835F
65889,cpd:C12962,CAS: 39515-40-7
65890,cpd:C12967,PubChem: 583356
65891,cpd:C12967,ChEBI: 32240
65892,cpd:C12967,ChEMBL: CHEMBL262520
65893,cpd:C12967,NIKKAJI: J561.974B
65894,cpd:C12967,CAS: 40516-48-1
65895,cpd:C12978,PubChem: 583367
65896,cpd:C12978,ChEBI: 31542
65897,cpd:C12978,ChEMBL: CHEMBL2107718 CHEMBL417052 CHEMBL69164
65898,cpd:C12978,LIPIDMAPS: LMST01010098
65899,cpd:C12978,LipidBank: SST0206
65900,cpd:C12978,NIKKAJI: J14.274C
65901,cpd:C12978,CAS: 516-95-0
65902,cpd:C12979,PubChem: 583368
65903,cpd:C12979,ChEBI: 31379
65904,cpd:C12979,ChEMBL: CHEMBL3186538
65905,cpd:C12979,NIKKAJI: J3.191G
65906,cpd:C12979,CAS: 51762-05-1
65907,cpd:C12981,PubChem: 583370
65908,cpd:C12981,ChEBI: 32239
65909,cpd:C12981,ChEMBL: CHEMBL1084541
65910,cpd:C12981,NIKKAJI: J299.341D
65911,cpd:C12981,CAS: 51898-34-1
65912,cpd:C12986,ChEBI: 31885 61509
65913,cpd:C12986,3DMET: B04561
65914,cpd:C12986,NIKKAJI: J2.783.882K
65915,cpd:C12986,PubChem: 583375
65916,cpd:C12987,ChEBI: 31887
65917,cpd:C12987,3DMET: B04562
65918,cpd:C12987,NIKKAJI: J2.783.883I
65919,cpd:C12987,PubChem: 583376
65920,cpd:C12988,ChEBI: 61515
65921,cpd:C12988,3DMET: B04563
65922,cpd:C12988,NIKKAJI: J1.181.713K
65923,cpd:C12988,PubChem: 583377
65924,cpd:C12989,PubChem: 583378
65925,cpd:C12989,ChEBI: 35704
65926,cpd:C12989,ChEMBL: CHEMBL1241437
65927,cpd:C12989,3DMET: B04564
65928,cpd:C12989,NIKKAJI: J142.027E
65929,cpd:C12989,CAS: 1946-82-3
65930,cpd:C13008,PubChem: 583397
65931,cpd:C13008,ChEBI: 31530
65932,cpd:C13008,ChEMBL: CHEMBL290916
65933,cpd:C13008,PDB-CCD: W1P
65934,cpd:C13008,NIKKAJI: J37.341I
65935,cpd:C13008,CAS: 89-25-8
65936,cpd:C13014,PubChem: 583403
65937,cpd:C13014,ChEBI: 32918
65938,cpd:C13014,ChEMBL: CHEMBL428495
65939,cpd:C13014,PDB-CCD: NLA
65940,cpd:C13014,NIKKAJI: J4.267F
65941,cpd:C13014,CAS: 86-87-3
65942,cpd:C13016,PubChem: 583405
65943,cpd:C13016,ChEBI: 31363
65944,cpd:C13016,ChEMBL: CHEMBL2104060
65945,cpd:C13016,NIKKAJI: J39.453J
65946,cpd:C13016,CAS: 86832-68-0
65947,cpd:C13024,PubChem: 583413
65948,cpd:C13024,ChEBI: 31376
65949,cpd:C13024,NIKKAJI: J20.584B
65950,cpd:C13024,CAS: 85287-61-2
65951,cpd:C13031,PubChem: 583420
65952,cpd:C13031,ChEBI: 31562
65953,cpd:C13031,ChEMBL: CHEMBL1200721
65954,cpd:C13031,NIKKAJI: J9.779I
65955,cpd:C13031,CAS: 52205-73-9
65956,cpd:C13034,PubChem: 583423
65957,cpd:C13034,ChEBI: 31306
65958,cpd:C13034,ChEMBL: CHEMBL1408862
65959,cpd:C13034,CAS: 52-51-7
65960,cpd:C13037,PubChem: 583426
65961,cpd:C13037,ChEBI: 31790
65962,cpd:C13037,ChEMBL: CHEMBL2107431
65963,cpd:C13037,LIPIDMAPS: LMST02030127
65964,cpd:C13037,LipidBank: SST0254
65965,cpd:C13037,3DMET: B04565
65966,cpd:C13037,NIKKAJI: J4.134C
65967,cpd:C13037,CAS: 52-76-6
65968,cpd:C13038,PubChem: 583427
65969,cpd:C13038,ChEBI: 42638
65970,cpd:C13038,ChEMBL: CHEMBL23588
65971,cpd:C13038,PDB-CCD: FLF
65972,cpd:C13038,NIKKAJI: J2.064H
65973,cpd:C13038,CAS: 530-78-9
65974,cpd:C13044,PubChem: 583433
65975,cpd:C13044,ChEBI: 76978
65976,cpd:C13044,ChEMBL: CHEMBL1406148
65977,cpd:C13044,LipidBank: NAG5260
65978,cpd:C13044,3DMET: B04566
65979,cpd:C13044,NIKKAJI: J54.226A
65980,cpd:C13044,CAS: 538-23-8
65981,cpd:C13048,PubChem: 583437
65982,cpd:C13048,ChEBI: 32353
65983,cpd:C13048,ChEMBL: CHEMBL2106820
65984,cpd:C13048,NIKKAJI: J6.430K
65985,cpd:C13048,CAS: 546-71-4
65986,cpd:C13050,PubChem: 583439
65987,cpd:C13050,ChEBI: 31445
65988,cpd:C13050,ChEMBL: CHEMBL2369151
65989,cpd:C13050,NIKKAJI: J626.674F
65990,cpd:C13050,CAS: 119340-53-3
65991,cpd:C13051,PubChem: 583440
65992,cpd:C13051,ChEBI: 76072
65993,cpd:C13051,ChEMBL: CHEMBL4757537
65994,cpd:C13051,KNApSAcK: C00007537
65995,cpd:C13051,PDB-CCD: DN4
65996,cpd:C13051,NIKKAJI: J634.565D
65997,cpd:C13051,CAS: 5502-96-5
65998,cpd:C13055,PubChem: 585120
65999,cpd:C13055,ChEBI: 31953
66000,cpd:C13055,ChEMBL: CHEMBL1607480
66001,cpd:C13055,NIKKAJI: J203.665G
66002,cpd:C13055,CAS: 2058-46-0
66003,cpd:C13058,PubChem: 585122
66004,cpd:C13058,ChEBI: 31337
66005,cpd:C13058,ChEMBL: CHEMBL2106115
66006,cpd:C13058,NIKKAJI: J62.327J
66007,cpd:C13058,CAS: 21059-46-1
66008,cpd:C13061,PubChem: 585125
66009,cpd:C13061,ChEBI: 31169
66010,cpd:C13061,ChEMBL: CHEMBL3560298
66011,cpd:C13061,NIKKAJI: J226.185E
66012,cpd:C13061,CAS: 21312-10-7
66013,cpd:C13072,PubChem: 585136
66014,cpd:C13072,ChEBI: 32147
66015,cpd:C13072,ChEMBL: CHEMBL1697768
66016,cpd:C13072,NIKKAJI: J9.655E
66017,cpd:C13072,CAS: 10040-45-6
66018,cpd:C13074,PubChem: 585138
66019,cpd:C13074,ChEBI: 31165
66020,cpd:C13074,NIKKAJI: J2.221.986C
66021,cpd:C13074,CAS: 178234-32-7
66022,cpd:C13077,PubChem: 585141
66023,cpd:C13077,ChEBI: 31560
66024,cpd:C13077,ChEMBL: CHEMBL1697791
66025,cpd:C13077,LIPIDMAPS: LMST02010040
66026,cpd:C13077,3DMET: B04567
66027,cpd:C13077,NIKKAJI: J5.131D
66028,cpd:C13077,CAS: 113-38-2
66029,cpd:C13085,PubChem: 585149
66030,cpd:C13085,ChEBI: 32144
66031,cpd:C13085,ChEMBL: CHEMBL2104556
66032,cpd:C13085,NIKKAJI: J40.680E
66033,cpd:C13085,CAS: 14984-34-0
66034,cpd:C13086,PubChem: 585150
66035,cpd:C13086,ChEBI: 32060
66036,cpd:C13086,NIKKAJI: J92.671J
66037,cpd:C13086,CAS: 12758-40-6
66038,cpd:C13089,PubChem: 585153
66039,cpd:C13089,ChEBI: 31369
66040,cpd:C13089,NIKKAJI: J430.092K
66041,cpd:C13089,CAS: 111696-23-2
66042,cpd:C13101,PubChem: 585165
66043,cpd:C13101,ChEBI: 31669
66044,cpd:C13101,ChEMBL: CHEMBL6615 CHEMBL9225
66045,cpd:C13101,PDB-CCD: HXS
66046,cpd:C13101,NIKKAJI: J23.064B
66047,cpd:C13101,CAS: 5635-50-7
66048,cpd:C13102,PubChem: 585166
66049,cpd:C13102,ChEBI: 31293
66050,cpd:C13102,NIKKAJI: J2.783.890A
66051,cpd:C13102,CAS: 1304-85-4
66052,cpd:C13103,PubChem: 585167
66053,cpd:C13103,ChEBI: 31753
66054,cpd:C13103,NIKKAJI: J1.000F
66055,cpd:C13103,CAS: 22875-15-6
66056,cpd:C13104,PubChem: 585168
66057,cpd:C13104,ChEBI: 31193
66058,cpd:C13104,NIKKAJI: J2.222.281C
66059,cpd:C13104,CAS: 14641-21-5
66060,cpd:C13106,PubChem: 585170
66061,cpd:C13106,ChEBI: 31642
66062,cpd:C13106,CAS: 122795-43-1
66063,cpd:C13109,PubChem: 585173
66064,cpd:C13109,ChEBI: 31681
66065,cpd:C13109,NIKKAJI: J355.230F
66066,cpd:C13109,CAS: 2870-71-5
66067,cpd:C13110,PubChem: 585174
66068,cpd:C13110,ChEBI: 32062
66069,cpd:C13110,NIKKAJI: J8.776I
66070,cpd:C13110,CAS: 1245-44-9
66071,cpd:C13112,PubChem: 585176
66072,cpd:C13112,ChEBI: 74843
66073,cpd:C13112,ChEMBL: CHEMBL1255937
66074,cpd:C13112,NIKKAJI: J268.819K
66075,cpd:C13112,CAS: 10212-25-6
66076,cpd:C13127,PubChem: 585191
66077,cpd:C13127,ChEBI: 31307
66078,cpd:C13127,ChEMBL: CHEMBL37387
66079,cpd:C13127,PDB-CCD: 977
66080,cpd:C13127,NIKKAJI: J34.706J
66081,cpd:C13127,CAS: 56741-95-8
66082,cpd:C13129,PubChem: 585193
66083,cpd:C13129,ChEBI: 32170
66084,cpd:C13129,ChEMBL: CHEMBL3183856
66085,cpd:C13129,NIKKAJI: J386.045K
66086,cpd:C13129,CAS: 83105-70-8
66087,cpd:C13138,PubChem: 585202
66088,cpd:C13138,ChEBI: 32322
66089,cpd:C13138,ChEMBL: CHEMBL2105161
66090,cpd:C13138,NIKKAJI: J8.458A
66091,cpd:C13138,CAS: 13912-80-6
66092,cpd:C13140,PubChem: 585204
66093,cpd:C13140,ChEBI: 31344
66094,cpd:C13140,NIKKAJI: J43.729H
66095,cpd:C13140,CAS: 1305-78-8
66096,cpd:C13141,PubChem: 585205
66097,cpd:C13141,ChEMBL: CHEMBL2431072
66098,cpd:C13141,CAS: 105889-45-0
66099,cpd:C13142,PubChem: 585206
66100,cpd:C13142,ChEBI: 31375
66101,cpd:C13142,NIKKAJI: J1.797.497A
66102,cpd:C13142,CAS: 141195-77-9
66103,cpd:C13143,PubChem: 585207
66104,cpd:C13143,ChEBI: 31383
66105,cpd:C13143,ChEMBL: CHEMBL2105998
66106,cpd:C13143,NIKKAJI: J627.931G
66107,cpd:C13143,CAS: 104010-37-9
66108,cpd:C13144,PubChem: 585208
66109,cpd:C13144,ChEBI: 31954
66110,cpd:C13144,ChEMBL: CHEMBL542549
66111,cpd:C13144,NIKKAJI: J276.263C
66112,cpd:C13144,CAS: 78712-43-3
66113,cpd:C13154,PubChem: 585218
66114,cpd:C13154,ChEBI: 31459
66115,cpd:C13154,ChEMBL: CHEMBL514446
66116,cpd:C13154,LIPIDMAPS: LMST04010106
66117,cpd:C13154,3DMET: B04568
66118,cpd:C13154,NIKKAJI: J3.858J
66119,cpd:C13154,CAS: 81-23-2
66120,cpd:C13156,PubChem: 585220
66121,cpd:C13156,ChEBI: 31770
66122,cpd:C13156,NIKKAJI: J365.171A
66123,cpd:C13156,CAS: 37339-90-5
66124,cpd:C13167,PubChem: 585231
66125,cpd:C13167,ChEBI: 31487
66126,cpd:C13167,ChEMBL: CHEMBL3707289
66127,cpd:C13167,NIKKAJI: J220.476B
66128,cpd:C13167,CAS: 14271-05-7
66129,cpd:C13168,PubChem: 585232
66130,cpd:C13168,ChEBI: 31490
66131,cpd:C13168,ChEMBL: CHEMBL1255837
66132,cpd:C13168,NIKKAJI: J290.056D
66133,cpd:C13168,CAS: 24730-10-7
66134,cpd:C13173,PubChem: 585237
66135,cpd:C13173,ChEBI: 32109
66136,cpd:C13173,ChEMBL: CHEMBL1214185
66137,cpd:C13173,PDB-CCD: ROX
66138,cpd:C13173,NIKKAJI: J227.543K
66139,cpd:C13173,CAS: 80214-83-1
66140,cpd:C13179,PubChem: 585243
66141,cpd:C13179,ChEBI: 31810
66142,cpd:C13179,ChEMBL: CHEMBL6273
66143,cpd:C13179,NIKKAJI: J23.768J
66144,cpd:C13179,CAS: 79660-72-3
66145,cpd:C13182,PubChem: 585246
66146,cpd:C13182,ChEBI: 31258
66147,cpd:C13182,NIKKAJI: J447.373F
66148,cpd:C13182,CAS: 78718-25-9
66149,cpd:C13183,PubChem: 585247
66150,cpd:C13183,ChEBI: 495055
66151,cpd:C13183,ChEMBL: CHEMBL415690
66152,cpd:C13183,PDB-CCD: BCD
66153,cpd:C13183,NIKKAJI: J245.583H
66154,cpd:C13183,CAS: 7585-39-9
66155,cpd:C13189,PubChem: 585253
66156,cpd:C13189,ChEBI: 31338
66157,cpd:C13189,ChEMBL: CHEMBL2105852
66158,cpd:C13189,NIKKAJI: J43.725E
66159,cpd:C13189,CAS: 7789-41-5
66160,cpd:C13192,PubChem: 585936
66161,cpd:C13192,ChEBI: 32036
66162,cpd:C13192,ChEMBL: CHEMBL2021424
66163,cpd:C13192,NIKKAJI: J43.949E
66164,cpd:C13192,CAS: 7778-80-5
66165,cpd:C13194,PubChem: 585938
66166,cpd:C13194,ChEBI: 31346
66167,cpd:C13194,ChEMBL: CHEMBL2106140
66168,cpd:C13194,NIKKAJI: J43.738G
66169,cpd:C13194,CAS: 7778-18-9
66170,cpd:C13197,PubChem: 585941
66171,cpd:C13197,ChEBI: 131527
66172,cpd:C13197,ChEMBL: CHEMBL1200459
66173,cpd:C13197,NIKKAJI: J43.941J
66174,cpd:C13197,CAS: 7758-11-4
66175,cpd:C13198,PubChem: 585942
66176,cpd:C13198,ChEBI: 32030
66177,cpd:C13198,ChEMBL: CHEMBL1644030
66178,cpd:C13198,NIKKAJI: J43.930D
66179,cpd:C13198,CAS: 7758-02-3
66180,cpd:C13199,PubChem: 585943
66181,cpd:C13199,ChEBI: 32149
66182,cpd:C13199,ChEMBL: CHEMBL233406
66183,cpd:C13199,NIKKAJI: J44.043D
66184,cpd:C13199,CAS: 7757-82-6
66185,cpd:C13202,PubChem: 585946
66186,cpd:C13202,ChEBI: 32321
66187,cpd:C13202,ChEMBL: CHEMBL1047 CHEMBL3989859
66188,cpd:C13202,CAS: 7695-91-2
66189,cpd:C13229,PubChem: 585973
66190,cpd:C13229,ChEBI: 32169
66191,cpd:C13229,ChEMBL: CHEMBL3989803
66192,cpd:C13229,CAS: 5907-38-0
66193,cpd:C13235,PubChem: 585979
66194,cpd:C13235,ChEBI: 32056
66195,cpd:C13235,ChEMBL: CHEMBL1322218
66196,cpd:C13235,CAS: 59828-07-8
66197,cpd:C13240,PubChem: 585984
66198,cpd:C13240,ChEBI: 35702
66199,cpd:C13240,ChEMBL: CHEMBL16264
66200,cpd:C13240,PDB-CCD: ETZ
66201,cpd:C13240,NIKKAJI: J1.925I
66202,cpd:C13240,CAS: 60-29-7
66203,cpd:C13244,PubChem: 585988
66204,cpd:C13244,ChEBI: 31225
66205,cpd:C13244,ChEMBL: CHEMBL277474
66206,cpd:C13244,CAS: 60-80-0
66207,cpd:C13249,PubChem: 585993
66208,cpd:C13249,CAS: 6132-04-3
66209,cpd:C13252,PubChem: 585996
66210,cpd:C13252,ChEMBL: CHEMBL460499
66211,cpd:C13252,CAS: 61422-45-5
66212,cpd:C13254,PubChem: 585998
66213,cpd:C13254,ChEBI: 31803
66214,cpd:C13254,ChEMBL: CHEMBL1324326
66215,cpd:C13254,NIKKAJI: J220.288C
66216,cpd:C13254,CAS: 6153-33-9
66217,cpd:C13269,PubChem: 586013
66218,cpd:C13269,ChEBI: 31240
66219,cpd:C13269,ChEMBL: CHEMBL1318150
66220,cpd:C13269,NIKKAJI: J23.682I
66221,cpd:C13269,CAS: 63358-49-6
66222,cpd:C13273,PubChem: 586017
66223,cpd:C13273,ChEBI: 32023
66224,cpd:C13273,ChEMBL: CHEMBL285815
66225,cpd:C13273,LIPIDMAPS: LMPR0104010010
66226,cpd:C13273,CAS: 64218-02-6
66227,cpd:C13280,PubChem: 586024
66228,cpd:C13280,ChEBI: 31905
66229,cpd:C13280,ChEMBL: CHEMBL284906
66230,cpd:C13280,NIKKAJI: J4.534I
66231,cpd:C13280,CAS: 65141-46-0
66232,cpd:C13297,PubChem: 586041
66233,cpd:C13297,ChEBI: 31649
66234,cpd:C13297,ChEMBL: CHEMBL79686
66235,cpd:C13297,NIKKAJI: J24.196B
66236,cpd:C13297,CAS: 6809-52-5
66237,cpd:C13299,PubChem: 586043
66238,cpd:C13299,ChEBI: 31639
66239,cpd:C13299,ChEMBL: CHEMBL2272031
66240,cpd:C13299,KNApSAcK: C00018805
66241,cpd:C13299,NIKKAJI: J15.569A
66242,cpd:C13299,CAS: 6834-98-6
66243,cpd:C13301,PubChem: 586045
66244,cpd:C13301,ChEBI: 31324
66245,cpd:C13301,ChEMBL: CHEMBL2106198
66246,cpd:C13301,CAS: 68630-75-1
66247,cpd:C13309,ChEBI: 31087
66248,cpd:C13309,3DMET: B05649
66249,cpd:C13309,NIKKAJI: J1.722.871D
66250,cpd:C13309,PubChem: 586053
66251,cpd:C13310,PubChem: 586054
66252,cpd:C13310,ChEBI: 31591
66253,cpd:C13310,ChEMBL: CHEMBL431753
66254,cpd:C13310,NIKKAJI: J410.815I
66255,cpd:C13310,CAS: 122547-49-3
66256,cpd:C13311,PubChem: 586055
66257,cpd:C13311,ChEBI: 31592
66258,cpd:C13311,ChEMBL: CHEMBL2106179
66259,cpd:C13311,NIKKAJI: J875.806I
66260,cpd:C13311,CAS: 110958-19-5
66261,cpd:C13326,PubChem: 586070
66262,cpd:C13326,ChEBI: 31740
66263,cpd:C13326,NIKKAJI: J589.787D
66264,cpd:C13326,CAS: 145525-41-3
66265,cpd:C13334,PubChem: 586078
66266,cpd:C13334,ChEBI: 32020 71260
66267,cpd:C13334,ChEMBL: CHEMBL1201753
66268,cpd:C13334,CAS: 147511-69-1
66269,cpd:C13342,PubChem: 586086
66270,cpd:C13342,ChEBI: 32352
66271,cpd:C13342,ChEMBL: CHEMBL312311
66272,cpd:C13342,NIKKAJI: J4.879H
66273,cpd:C13342,CAS: 70-70-2
66274,cpd:C13355,PubChem: 586099
66275,cpd:C13355,ChEBI: 47943
66276,cpd:C13355,ChEMBL: CHEMBL36994
66277,cpd:C13355,PDB-CCD: 4MP
66278,cpd:C13355,NIKKAJI: J18.602C
66279,cpd:C13355,CAS: 72432-10-1
66280,cpd:C13358,PubChem: 586102
66281,cpd:C13358,ChEBI: 31675
66282,cpd:C13358,ChEMBL: CHEMBL1200953
66283,cpd:C13358,LIPIDMAPS: LMST02030128
66284,cpd:C13358,3DMET: B04569
66285,cpd:C13358,NIKKAJI: J68.592E
66286,cpd:C13358,CAS: 72590-77-3
66287,cpd:C13364,PubChem: 586108
66288,cpd:C13364,ChEBI: 182156
66289,cpd:C13364,CAS: 73310-10-8
66290,cpd:C13373,PubChem: 586117
66291,cpd:C13373,ChEBI: 49956 49957
66292,cpd:C13373,ChEMBL: CHEMBL1236802
66293,cpd:C13373,PDB-CCD: XE
66294,cpd:C13373,NIKKAJI: J43.586D
66295,cpd:C13373,CAS: 7440-63-3
66296,cpd:C13376,PubChem: 586120
66297,cpd:C13376,ChEBI: 31377
66298,cpd:C13376,ChEMBL: CHEMBL1200672
66299,cpd:C13376,NIKKAJI: J23.602K
66300,cpd:C13376,CAS: 74849-93-7
66301,cpd:C13377,PubChem: 586121
66302,cpd:C13377,ChEBI: 31823
66303,cpd:C13377,NIKKAJI: J3.741I
66304,cpd:C13377,CAS: 7487-94-7
66305,cpd:C13378,ChEBI: 32317
66306,cpd:C13378,NIKKAJI: J2.783.892H
66307,cpd:C13378,PubChem: 586122
66308,cpd:C13383,PubChem: 586127
66309,cpd:C13383,ChEMBL: CHEMBL1451116
66310,cpd:C13383,CAS: 75-47-8
66311,cpd:C13391,PubChem: 586133
66312,cpd:C13391,ChEBI: 33130
66313,cpd:C13391,ChEMBL: CHEMBL1200706
66314,cpd:C13391,NIKKAJI: J95.831J
66315,cpd:C13391,CAS: 21645-51-2
66316,cpd:C13392,PubChem: 586134
66317,cpd:C13392,ChEBI: 31249
66318,cpd:C13392,ChEMBL: CHEMBL3272628
66319,cpd:C13392,KNApSAcK: C00042269
66320,cpd:C13392,NIKKAJI: J39.308H
66321,cpd:C13392,CAS: 275-51-4
66322,cpd:C13400,PubChem: 586142
66323,cpd:C13400,ChEBI: 31318
66324,cpd:C13400,NIKKAJI: J2.207.789I
66325,cpd:C13400,CAS: 53664-49-6
66326,cpd:C13403,PubChem: 586145
66327,cpd:C13403,ChEBI: 32140
66328,cpd:C13403,NIKKAJI: J519.877A
66329,cpd:C13403,CAS: 8000-95-1
66330,cpd:C13409,PubChem: 586151
66331,cpd:C13409,ChEBI: 32234
66332,cpd:C13409,NIKKAJI: J95.266D
66333,cpd:C13409,CAS: 13463-67-7
66334,cpd:C13410,PubChem: 586152
66335,cpd:C13410,ChEBI: 32253
66336,cpd:C13410,ChEMBL: CHEMBL3184657
66337,cpd:C13410,CAS: 118712-89-3
66338,cpd:C13414,PubChem: 586156
66339,cpd:C13414,ChEBI: 32137
66340,cpd:C13414,ChEMBL: CHEMBL2146069
66341,cpd:C13414,NIKKAJI: J227.832D
66342,cpd:C13414,CAS: 97683-31-3
66343,cpd:C13415,PubChem: 586157
66344,cpd:C13415,ChEBI: 53497
66345,cpd:C13415,ChEMBL: CHEMBL2104251
66346,cpd:C13415,NIKKAJI: J8.426C
66347,cpd:C13415,CAS: 25154-80-7
66348,cpd:C13416,PubChem: 586158
66349,cpd:C13416,ChEBI: 32143
66350,cpd:C13416,NIKKAJI: J318.292D
66351,cpd:C13416,CAS: 16680-47-0
66352,cpd:C13422,PubChem: 586164
66353,cpd:C13422,ChEBI: 172046 31676
66354,cpd:C13422,ChEMBL: CHEMBL253988
66355,cpd:C13422,LIPIDMAPS: LMST02030129
66356,cpd:C13422,3DMET: B04570
66357,cpd:C13422,NIKKAJI: J205.524D
66358,cpd:C13422,CAS: 3593-96-2
66359,cpd:C13424,PubChem: 586166
66360,cpd:C13424,ChEBI: 32308
66361,cpd:C13424,ChEMBL: CHEMBL2358658
66362,cpd:C13424,NIKKAJI: J761.863H
66363,cpd:C13424,CAS: 263248-42-6
66364,cpd:C13425,ChEBI: 31116
66365,cpd:C13425,LIPIDMAPS: LMPR02010045
66366,cpd:C13425,3DMET: B04571
66367,cpd:C13425,NIKKAJI: J669.042D
66368,cpd:C13425,PubChem: 586167
66369,cpd:C13426,PubChem: 586168
66370,cpd:C13426,ChEBI: 31683
66371,cpd:C13426,ChEMBL: CHEMBL3989901
66372,cpd:C13426,KNApSAcK: C00028008
66373,cpd:C13426,NIKKAJI: J1.257.467C
66374,cpd:C13426,CAS: 123748-56-1
66375,cpd:C13427,PubChem: 586169
66376,cpd:C13427,ChEBI: 32076
66377,cpd:C13427,ChEMBL: CHEMBL3392049
66378,cpd:C13427,NIKKAJI: J10.212A
66379,cpd:C13427,CAS: 13463-41-7
66380,cpd:C13429,PubChem: 586171
66381,cpd:C13429,ChEBI: 31813
66382,cpd:C13429,NIKKAJI: J535.131F
66383,cpd:C13429,CAS: 8064-12-8
66384,cpd:C13431,PubChem: 586173
66385,cpd:C13431,ChEBI: 32446 35306
66386,cpd:C13431,LIPIDMAPS: LMPR01070291
66387,cpd:C13431,LipidBank: VCA0059
66388,cpd:C13431,KNApSAcK: C00003780
66389,cpd:C13431,PDB-CCD: NEX
66390,cpd:C13431,3DMET: B05650
66391,cpd:C13431,NIKKAJI: J246.977D
66392,cpd:C13431,CAS: 14660-91-4
66393,cpd:C13433,ChEBI: 35305
